publication_id,publication_datetime
14078,2022-03-02 13:40
14079,2022-04-27 12:04
14080,2022-03-02 12:59
14081,2022-03-02 12:58
14082,2022-03-02 12:55
14083,2022-03-01 23:30
14084,2022-03-01 15:18
14085,2022-03-01 12:48
14086,2022-02-28 22:05
14087,2022-02-28 18:55
14088,2022-02-28 17:04
14089,2022-02-28 14:29
14090,2022-04-27 12:04
14091,2022-02-28 13:47
14092,2022-02-28 13:27
14093,2022-02-27 15:43
14094,2022-02-25 16:03
14095,2022-02-25 15:51
14096,2022-02-25 14:10
14097,2022-02-25 09:26
14098,2022-02-24 17:46
14099,2022-02-24 09:51
14100,2022-02-23 16:38
14101,2022-04-27 12:04
14102,2022-02-22 16:51
14103,2022-02-22 15:09
14104,2022-02-22 11:51
14105,2022-02-22 11:27
14106,2022-02-22 08:52
14107,2022-02-21 14:41
14108,2022-02-21 13:55
14109,2022-02-21 13:50
14110,2022-02-20 11:41
14111,2022-02-20 07:25
14112,2022-04-27 12:04
14113,2022-02-18 21:57
14114,2022-02-18 11:45
14115,2022-02-18 10:39
14116,2022-02-17 09:25
14117,2022-02-15 21:34
14118,2022-02-15 21:12
14119,2022-02-15 20:19
14120,2022-02-15 17:33
14121,2022-02-15 17:30
14122,2022-02-15 12:40
14123,2022-04-27 12:04
14124,2022-02-15 08:50
14125,2022-02-14 16:13
14126,2022-02-14 12:46
14127,2022-02-14 09:31
14128,2022-02-12 19:17
14129,2022-02-12 16:21
14130,2022-02-12 07:35
14131,2022-02-12 07:31
14132,2022-02-11 20:57
14133,2022-02-11 16:55
14134,2022-04-27 12:04
14135,2022-02-11 11:13
14136,2022-02-11 10:59
14137,2022-02-11 09:27
14138,2022-02-10 12:14
14139,2022-02-10 12:08
14140,2022-02-10 00:20
14141,2022-02-09 17:02
14142,2022-02-09 14:36
14143,2022-02-08 19:59
14144,2022-02-08 15:27
14145,2022-04-27 12:04
14146,2022-02-08 11:24
14147,2022-02-08 10:40
14148,2022-02-08 10:20
14149,2022-02-04 11:14
14150,2022-02-03 12:11
14151,2022-02-01 22:57
14152,2022-02-01 17:25
14153,2022-02-01 16:52
14154,2022-02-01 09:36
14155,2022-01-29 17:04
14156,2022-04-27 12:04
14157,2022-01-29 17:01
14158,2022-01-29 16:58
14159,2022-01-29 16:56
14160,2022-01-29 16:52
14161,2022-01-29 16:37
14162,2022-01-29 16:30
14163,2022-01-29 16:23
14164,2022-01-28 17:03
14165,2022-01-28 15:38
14166,2022-01-28 12:51
14167,2022-04-27 12:04
14168,2022-01-28 12:48
14169,2022-01-27 10:48
14170,2022-01-26 10:14
14171,2022-01-25 14:58
14172,2022-01-23 12:38
14173,2022-01-21 09:44
14174,2022-01-20 15:39
14175,2022-01-19 12:18
14176,2022-01-19 10:58
14177,2022-01-18 09:54
14178,2022-04-27 12:04
14179,2022-01-16 17:50
14180,2022-01-14 10:28
14181,2022-01-14 10:19
14182,2022-01-13 16:53
14183,2022-01-12 22:54
14184,2022-01-12 15:30
14185,2022-01-12 09:58
14186,2022-01-12 09:56
14187,2022-01-12 09:52
14188,2022-01-05 11:18
14189,2022-04-27 12:04
14190,2022-01-04 19:35
14191,2022-01-04 17:35
14192,2022-01-04 14:23
14193,2022-01-02 22:46
14194,2022-01-02 22:42
14195,2022-01-01 13:59
14196,2021-12-30 14:09
14197,2021-12-30 13:54
14198,2021-12-30 13:48
14199,2021-12-30 13:15
14200,2022-04-27 12:04
14201,2021-12-29 12:49
14202,2021-12-29 02:06
14203,2021-12-24 11:59
14204,2021-12-23 06:13
14205,2021-12-23 05:58
14206,2021-12-22 21:05
14207,2021-12-22 21:03
14208,2021-12-22 21:03
14209,2021-12-21 14:26
14210,2021-12-20 09:49
14211,2022-04-27 12:04
14212,2021-12-19 09:16
14213,2021-12-19 09:13
14214,2021-12-14 01:06
14215,2021-12-13 11:39
14216,2021-12-13 08:47
14217,2021-12-12 18:45
14218,2021-12-09 10:43
14219,2021-12-07 11:31
14220,2021-12-07 09:54
14221,2021-12-06 21:51
14222,2022-04-27 12:04
14223,2021-12-03 18:47
14224,2021-11-26 13:12
14225,2021-11-26 13:12
14226,2021-11-26 09:25
14227,2021-11-26 08:58
14228,2021-11-26 08:58
14229,2021-11-24 11:50
14230,2021-11-23 09:44
14231,2021-11-23 09:44
14232,2021-11-23 09:43
14233,2022-04-27 12:04
14234,2021-11-19 16:47
14235,2021-11-16 12:11
14236,2021-11-16 11:03
14237,2021-11-15 14:12
14238,2021-11-14 09:48
14239,2021-11-12 08:41
14240,2021-11-11 16:46
14241,2021-11-11 12:21
14242,2021-11-10 12:01
14243,2021-11-06 12:30
14244,2022-04-27 12:04
14245,2021-11-04 09:45
14246,2021-11-03 11:34
14247,2021-11-03 09:29
14248,2021-11-02 15:49
14249,2021-11-02 14:16
14250,2021-11-02 13:19
14251,2021-11-01 16:58
14252,2021-10-28 08:40
14253,2021-10-27 12:59
14254,2021-10-27 11:42
14255,2022-04-27 12:04
14256,2021-10-26 23:03
14257,2021-10-25 20:12
14258,2021-10-22 12:27
14259,2021-10-21 12:37
14260,2021-10-17 20:05
14261,2021-10-16 01:55
14262,2021-10-13 16:26
14263,2021-10-11 10:52
14264,2021-10-10 23:39
14265,2021-10-08 15:37
14266,2022-04-27 12:04
14267,2021-10-07 11:25
14268,2021-10-07 11:25
14269,2021-10-07 09:43
14270,2021-10-05 13:16
14271,2021-10-05 08:47
14272,2021-10-04 14:42
14273,2021-09-30 18:14
14274,2021-09-21 11:52
14275,2021-09-13 15:42
14276,2021-09-07 16:39
14277,2022-04-27 12:04
14278,2021-09-06 12:44
14279,2021-09-06 12:43
14280,2021-09-06 12:41
14281,2021-09-01 20:19
14282,2021-08-13 20:04
14283,2021-08-04 14:09
14284,2021-07-27 15:00
14285,2021-06-07 00:47
14286,2021-05-27 08:32
14287,2022-04-28 09:57
14288,2022-04-28 16:13
14289,2022-04-28 15:49
14290,2022-04-28 09:57
14291,2022-04-28 07:38
14292,2022-04-27 12:04
14293,2022-04-27 11:41
14294,2022-04-27 08:01
14295,2022-04-27 08:00
14296,2022-04-27 07:53
14297,2022-04-27 07:52
14298,2022-04-28 09:57
14299,2022-04-26 21:03
14300,2022-04-26 15:42
14301,2022-04-26 10:25
14302,2022-04-25 23:03
14303,2022-04-25 17:23
14304,2022-04-25 17:22
14305,2022-04-25 17:20
14306,2022-04-25 17:18
14307,2022-04-25 17:17
14308,2022-04-25 16:46
14309,2022-04-28 09:57
14310,2022-04-25 15:52
14311,2022-04-25 09:49
14312,2022-04-25 05:20
14313,2022-04-24 12:06
14314,2022-04-23 17:04
14315,2022-04-23 14:07
14316,2022-04-23 11:26
14317,2022-04-23 09:58
14318,2022-04-29 22:39
14319,2022-04-29 19:11
14320,2022-04-28 09:57
14321,2022-04-29 14:12
14322,2022-04-29 12:21
14323,2022-04-29 10:19
14324,2022-04-28 22:21
14325,2022-04-28 20:46
14326,2022-04-28 16:56
14327,2022-04-28 16:14
14328,2022-04-28 07:59
14329,2022-04-27 11:37
14330,2022-04-27 09:04
14331,2022-04-28 09:57
14332,2022-04-27 06:42
14333,2022-04-27 06:37
14334,2022-04-27 06:33
14335,2022-04-26 14:36
14336,2022-04-26 08:53
14337,2022-04-25 17:53
14338,2022-04-25 17:48
14339,2022-04-25 14:53
14340,2022-04-24 18:49
14341,2022-04-29 16:03
14342,2022-04-28 09:57
14343,2022-04-29 15:44
14344,2022-04-29 15:24
14345,2022-04-29 14:06
14346,2022-04-29 10:56
14347,2022-04-29 10:55
14348,2022-04-29 10:51
14349,2022-04-29 10:16
14350,2022-04-29 09:56
14351,2022-04-29 09:19
14352,2022-04-29 08:51
14353,2022-04-28 09:57
14354,2022-04-15 08:30
14355,2022-04-14 15:48
14356,2022-04-14 13:40
14357,2022-04-14 10:02
14358,2022-04-14 10:00
14359,2022-04-14 09:55
14360,2022-04-14 09:21
14361,2022-04-14 09:16
14362,2022-04-14 09:14
14363,2022-04-14 08:41
14364,2022-04-28 09:57
14365,2022-04-13 21:23
14366,2022-04-13 11:02
14367,2022-04-13 09:52
14368,2022-04-13 09:14
14369,2022-04-12 14:13
14370,2022-04-12 14:10
14371,2022-04-12 05:17
14372,2022-04-11 13:51
14373,2022-04-11 10:51
14374,2022-04-11 09:00
14375,2022-04-28 09:57
14376,2022-04-11 08:57
14377,2022-04-11 08:56
14378,2022-04-11 08:55
14379,2022-04-11 08:47
14380,2022-04-09 22:56
14381,2022-04-09 20:02
14382,2022-04-09 07:43
14383,2022-04-08 22:47
14384,2022-04-08 16:49
14385,2022-04-08 11:21
14386,2022-04-28 09:57
14387,2022-04-08 09:33
14388,2022-04-07 17:25
14389,2022-04-07 13:56
14390,2022-04-07 13:48
14391,2022-04-07 12:10
14392,2022-04-07 09:27
14393,2022-04-06 12:59
14394,2022-04-06 06:49
14395,2022-04-05 15:29
14396,2022-04-05 12:54
14397,2022-04-28 09:57
14398,2022-04-05 12:53
14399,2022-04-05 12:50
14400,2022-04-05 12:49
14401,2022-04-05 11:53
14402,2022-04-05 11:46
14403,2022-04-05 11:45
14404,2022-04-05 11:43
14405,2022-04-05 10:50
14406,2022-04-05 10:32
14407,2022-04-05 10:04
14408,2022-04-28 09:57
14409,2022-04-05 08:13
14410,2022-04-05 04:35
14411,2022-04-05 01:51
14412,2022-04-04 09:23
14413,2022-04-04 09:21
14414,2022-04-04 02:27
14415,2022-04-02 12:09
14416,2022-04-01 17:01
14417,2022-04-01 16:58
14418,2022-04-01 16:45
14419,2022-04-28 09:57
14420,2022-04-01 15:55
14421,2022-04-01 10:24
14422,2022-04-01 10:23
14423,2022-03-31 18:54
14424,2022-03-31 17:08
14425,2022-03-31 15:06
14426,2022-03-31 15:00
14427,2022-03-31 11:19
14428,2022-03-31 11:15
14429,2022-03-31 01:17
14430,2022-04-28 09:57
14431,2022-03-30 16:40
14432,2022-03-30 14:50
14433,2022-03-29 15:56
14434,2022-03-29 15:14
14435,2022-03-29 13:07
14436,2022-03-29 13:06
14437,2022-03-29 12:53
14438,2022-03-29 12:52
14439,2022-03-29 12:47
14440,2022-03-29 12:45
14441,2022-04-28 09:57
14442,2022-03-29 12:40
14443,2022-03-26 14:32
14444,2022-03-26 12:16
14445,2022-03-26 11:09
14446,2022-03-25 22:19
14447,2022-03-25 17:20
14448,2022-03-25 17:00
14449,2022-03-25 15:25
14450,2022-03-25 12:11
14451,2022-03-25 12:10
14452,2022-04-28 09:57
14453,2022-03-25 09:13
14454,2022-03-24 23:05
14455,2022-03-24 19:57
14456,2022-03-24 18:45
14457,2022-03-24 18:29
14458,2022-03-24 13:01
14459,2022-03-24 11:03
14460,2022-03-24 09:22
14461,2022-03-23 21:15
14462,2022-03-23 16:46
14463,2022-04-28 09:57
14464,2022-03-23 16:38
14465,2022-03-23 16:29
14466,2022-03-23 09:15
14467,2022-03-21 06:18
14468,2022-03-20 18:44
14469,2022-03-18 12:43
14470,2022-03-18 12:06
14471,2022-03-18 11:33
14472,2022-03-18 10:52
14473,2022-03-17 13:18
14474,2022-04-28 09:57
14475,2022-03-17 12:19
14476,2022-03-16 14:51
14477,2022-03-16 14:12
14478,2022-03-16 12:47
14479,2022-03-15 10:24 
14480,2022-03-13 19:41
14481,2022-03-10 22:29
14482,2022-03-10 14:13
14483,2022-03-10 12:43
14484,2022-03-10 05:03
14485,2022-04-28 09:57
14486,2022-03-08 13:29
14487,2022-03-08 09:58
14488,2022-03-08 09:50
14489,2022-03-08 08:37
14490,2022-03-07 23:30
14491,2022-03-07 14:42
14492,2022-03-07 12:31
14493,2022-03-07 09:42
14494,2022-03-07 08:31
14495,2022-03-06 17:48
14496,2022-04-28 09:57
14497,2022-03-06 17:44
14498,2022-03-05 21:18
14499,2022-03-05 12:29
14500,2022-03-04 18:20
14501,2022-03-04 15:48
14502,2022-03-04 13:39
14503,2022-03-04 13:11
14504,2022-03-04 13:10
14505,2022-03-04 11:16
14506,2022-03-02 14:01
14507,2022-04-28 09:57
14508,2022-03-02 13:40
14509,2022-03-02 12:59
14510,2022-03-02 12:58
14511,2022-03-02 12:55
14512,2022-03-01 23:30
14513,2022-03-01 15:18
14514,2022-03-01 12:48
14515,2022-02-28 22:05
14516,2022-02-28 18:55
14517,2022-02-28 17:04
14518,2022-04-29 08:34
14519,2022-04-28 09:57
14520,2022-02-28 14:29
14521,2022-02-28 13:47
14522,2022-02-28 13:27
14523,2022-02-27 15:43
14524,2022-02-25 16:03
14525,2022-02-25 15:51
14526,2022-02-25 14:10
14527,2022-02-25 09:26
14528,2022-02-24 17:46
14529,2022-02-24 09:51
14530,2022-04-29 08:34
14531,2022-04-28 09:57
14532,2022-02-23 16:38
14533,2022-02-22 16:51
14534,2022-02-22 15:09
14535,2022-02-22 11:51
14536,2022-02-22 11:27
14537,2022-02-22 08:52
14538,2022-02-21 14:41
14539,2022-02-21 13:55
14540,2022-02-21 13:50
14541,2022-02-20 11:41
14542,2022-04-28 09:57
14543,2022-04-29 08:34
14544,2022-02-20 07:25
14545,2022-02-18 21:57
14546,2022-02-18 11:45
14547,2022-02-18 10:39
14548,2022-02-17 09:25
14549,2022-02-15 21:34
14550,2022-02-15 21:12
14551,2022-02-15 20:19
14552,2022-02-15 17:33
14553,2022-02-15 17:30
14554,2022-04-28 09:57
14555,2022-04-29 08:34
14556,2022-02-15 12:40
14557,2022-02-15 08:50
14558,2022-02-14 16:13
14559,2022-02-14 12:46
14560,2022-02-14 09:31
14561,2022-02-12 19:17
14562,2022-02-12 16:21
14563,2022-02-12 07:35
14564,2022-02-12 07:31
14565,2022-02-11 20:57
14566,2022-04-29 08:34
14567,2022-04-28 09:57
14568,2022-02-11 16:55
14569,2022-02-11 11:13
14570,2022-02-11 10:59
14571,2022-02-11 09:27
14572,2022-02-10 12:14
14573,2022-02-10 12:08
14574,2022-02-10 00:20
14575,2022-02-09 17:02
14576,2022-02-09 14:36
14577,2022-02-08 19:59
14578,2022-04-29 08:34
14579,2022-04-28 09:57
14580,2022-02-08 15:27
14581,2022-02-08 11:24
14582,2022-02-08 10:40
14583,2022-02-08 10:20
14584,2022-02-04 11:14
14585,2022-02-03 12:11
14586,2022-02-01 22:57
14587,2022-02-01 17:25
14588,2022-02-01 16:52
14589,2022-02-01 09:36
14590,2022-04-29 08:34
14591,2022-04-28 09:57
14592,2022-01-29 17:04
14593,2022-01-29 17:01
14594,2022-01-29 16:58
14595,2022-01-29 16:56
14596,2022-01-29 16:52
14597,2022-01-29 16:37
14598,2022-01-29 16:30
14599,2022-01-29 16:23
14600,2022-01-28 17:03
14601,2022-01-28 15:38
14602,2022-04-28 09:57
14603,2022-04-29 08:34
14604,2022-01-28 12:51
14605,2022-01-28 12:48
14606,2022-01-27 10:48
14607,2022-01-26 10:14
14608,2022-01-25 14:58
14609,2022-01-23 12:38
14610,2022-01-21 09:44
14611,2022-01-20 15:39
14612,2022-01-19 12:18
14613,2022-01-19 10:58
14614,2022-04-28 09:57
14615,2022-04-29 08:34
14616,2022-01-18 09:54
14617,2022-01-16 17:50
14618,2022-01-14 10:28
14619,2022-01-14 10:19
14620,2022-01-13 16:53
14621,2022-01-12 22:54
14622,2022-01-12 15:30
14623,2022-01-12 09:58
14624,2022-01-12 09:56
14625,2022-01-12 09:52
14626,2022-04-28 09:57
14627,2022-04-29 08:34
14628,2022-01-05 11:18
14629,2022-01-04 19:35
14630,2022-01-04 17:35
14631,2022-01-04 14:23
14632,2022-01-02 22:46
14633,2022-01-02 22:42
14634,2022-01-01 13:59
14635,2021-12-30 14:09
14636,2021-12-30 13:54
14637,2021-12-30 13:48
14638,2022-04-29 08:34
14639,2022-04-28 09:57
14640,2021-12-30 13:15
14641,2021-12-29 02:06
14642,2021-12-24 11:59
14643,2021-12-23 06:13
14644,2021-12-23 05:58
14645,2021-12-22 21:05
14646,2021-12-22 21:03
14647,2021-12-22 21:03
14648,2021-12-21 14:26
14649,2021-12-20 09:49
14650,2022-04-28 09:57
14651,2022-04-29 08:34
14652,2021-12-19 09:16
14653,2021-12-19 09:13
14654,2021-12-14 01:06
14655,2021-12-13 11:39
14656,2021-12-13 08:47
14657,2021-12-12 18:45
14658,2021-12-09 10:43
14659,2021-12-07 11:31
14660,2021-12-07 09:54
14661,2021-12-06 21:51
14662,2022-04-28 09:57
14663,2022-04-29 08:34
14664,2021-12-03 18:47
14665,2021-11-26 13:12
14666,2021-11-26 13:12
14667,2021-11-26 09:25
14668,2021-11-26 08:58
14669,2021-11-26 08:58
14670,2021-11-24 11:50
14671,2021-11-23 09:44
14672,2021-11-23 09:44
14673,2021-11-23 09:43
14674,2022-04-28 09:57
14675,2022-04-29 08:34
14676,2021-11-19 16:47
14677,2021-11-16 12:11
14678,2021-11-16 11:03
14679,2021-11-15 14:12
14680,2021-11-14 09:48
14681,2021-11-12 08:41
14682,2021-11-11 16:46
14683,2021-11-11 12:21
14684,2021-11-10 12:01
14685,2021-11-06 12:30
14686,2022-04-29 08:34
14687,2022-04-29 08:37
14688,2021-11-04 09:45
14689,2021-11-03 11:34
14690,2021-11-03 09:29
14691,2021-11-02 15:49
14692,2021-11-02 14:16
14693,2021-11-02 13:19
14694,2021-11-01 16:58
14695,2021-10-28 08:40
14696,2021-10-27 12:59
14697,2021-10-27 11:42
14698,2022-04-29 08:34
14699,2022-04-29 08:37
14700,2021-10-26 23:03
14701,2021-10-25 20:12
14702,2021-10-22 12:27
14703,2021-10-21 12:37
14704,2021-10-17 20:05
14705,2021-10-16 01:55
14706,2021-10-13 16:26
14707,2021-10-11 10:52
14708,2021-10-10 23:39
14709,2021-10-08 15:37
14710,2022-04-28 09:57
14711,2022-04-29 08:37
14712,2021-10-07 11:25
14713,2021-10-07 11:25
14714,2021-10-07 09:43
14715,2021-10-05 13:16
14716,2021-10-05 08:47
14717,2021-10-04 14:42
14718,2021-09-30 18:14
14719,2021-09-21 11:52
14720,2021-09-13 15:42
14721,2021-09-07 16:39
14722,2022-04-28 09:57
14723,2022-04-29 08:34
14724,2021-09-06 12:44
14725,2021-09-06 12:43
14726,2021-09-06 12:41
14727,2021-09-01 20:19
14728,2021-08-13 20:04
14729,2021-08-04 14:09
14730,2021-07-27 15:00
14731,2021-06-07 00:47
14732,2021-05-27 08:32
14733,2022-04-29 08:34
14734,2022-04-29 08:37
14735,2022-04-30 00:43
14736,2022-04-29 22:15
14737,2022-04-29 22:14
14738,2022-04-29 21:46
14739,2022-04-29 13:34
14740,2022-04-29 12:51
14741,2022-04-29 12:42
14742,2022-04-29 12:02
14743,2022-04-29 12:02
14744,2022-04-29 08:37
14745,2022-04-29 08:34
14746,2022-04-29 21:46
14747,2022-04-29 08:34
14748,2022-04-28 15:49
14749,2022-04-28 09:57
14750,2022-04-28 07:38
14751,2022-04-27 12:04
14752,2022-04-27 11:41
14753,2022-04-27 08:01
14754,2022-04-27 08:00
14755,2022-04-27 07:52
14756,2022-04-26 21:03
14757,2022-04-29 08:34
14758,2022-04-29 21:46
14759,2022-04-26 15:42
14760,2022-04-26 10:25
14761,2022-04-25 23:03
14762,2022-04-25 17:23
14763,2022-04-25 17:22
14764,2022-04-25 17:20
14765,2022-04-25 17:18
14766,2022-04-25 17:17
14767,2022-04-25 16:46
14768,2022-04-25 15:52
14769,2022-04-29 08:34
14770,2022-04-30 00:43
14771,2022-04-25 09:49
14772,2022-04-25 05:20
14773,2022-04-24 12:06
14774,2022-04-30 17:04
14775,2022-04-30 11:26
14776,2022-04-30 09:58
14777,2022-04-29 22:39
14778,2022-04-29 14:12
14779,2022-04-29 12:21
14780,2022-04-28 22:21
14781,2022-04-29 08:34
14782,2022-04-29 08:37
14783,2022-04-28 20:46
14784,2022-04-28 16:56
14785,2022-04-28 16:14
14786,2022-04-28 07:59
14787,2022-04-27 11:37
14788,2022-04-27 09:04
14789,2022-04-27 06:42
14790,2022-04-27 06:37
14791,2022-04-27 06:33
14792,2022-04-26 14:36
14793,2022-04-29 08:34
14794,2022-04-29 08:37
14795,2022-04-26 08:53
14796,2022-04-25 17:53
14797,2022-04-25 17:48
14798,2022-04-25 14:53
14799,2022-04-15 16:03
14800,2022-04-15 15:44
14801,2022-04-15 15:24
14802,2022-04-15 14:06
14803,2022-04-15 10:56
14804,2022-04-15 10:55
14805,2022-04-29 08:34
14806,2022-04-29 08:37
14807,2022-04-15 10:51
14808,2022-04-15 10:16
14809,2022-04-15 09:56
14810,2022-04-15 09:19
14811,2022-04-15 08:51
14812,2022-04-15 08:30
14813,2022-04-14 15:48
14814,2022-04-14 13:40
14815,2022-04-14 10:02
14816,2022-04-14 10:00
14817,2022-04-29 08:34
14818,2022-04-29 08:37
14819,2022-04-14 09:55
14820,2022-04-14 09:21
14821,2022-04-14 09:16
14822,2022-04-14 09:14
14823,2022-04-14 08:41
14824,2022-04-13 21:23
14825,2022-04-13 11:02
14826,2022-04-13 09:52
14827,2022-04-13 09:14
14828,2022-04-12 14:13
14829,2022-04-29 08:34
14830,2022-04-29 08:37
14831,2022-04-12 14:10
14832,2022-04-12 05:17
14833,2022-04-11 13:51
14834,2022-04-11 10:51
14835,2022-04-11 09:00
14836,2022-04-11 08:57
14837,2022-04-11 08:56
14838,2022-04-11 08:55
14839,2022-04-11 08:47
14840,2022-04-09 22:56
14841,2022-04-29 08:34
14842,2022-04-30 00:43
14843,2022-04-09 20:02
14844,2022-04-09 07:43
14845,2022-04-08 22:47
14846,2022-04-08 16:49
14847,2022-04-08 11:21
14848,2022-04-08 09:33
14849,2022-04-07 17:25
14850,2022-04-07 13:56
14851,2022-04-07 13:48
14852,2022-04-07 12:10
14853,2022-04-29 08:34
14854,2022-04-30 00:43
14855,2022-04-07 09:27
14856,2022-04-06 12:59
14857,2022-04-06 06:49
14858,2022-04-05 15:29
14859,2022-04-05 12:54
14860,2022-04-05 12:53
14861,2022-04-05 12:50
14862,2022-04-05 12:49
14863,2022-04-05 11:53
14864,2022-04-05 11:46
14865,2022-04-29 08:34
14866,2022-04-29 21:46
14867,2022-04-05 11:45
14868,2022-04-05 11:43
14869,2022-04-05 10:50
14870,2022-04-05 10:04
14871,2022-04-05 08:13
14872,2022-04-05 04:35
14873,2022-04-05 01:51
14874,2022-04-04 09:23
14875,2022-04-04 09:21
14876,2022-04-04 02:27
14877,2022-04-29 08:34
14878,2022-04-29 21:46
14879,2022-04-02 12:09
14880,2022-04-01 17:01
14881,2022-04-01 16:58
14882,2022-04-01 16:45
14883,2022-04-01 15:55
14884,2022-04-01 10:24
14885,2022-04-01 10:23
14886,2022-03-31 18:54
14887,2022-03-31 17:08
14888,2022-03-31 15:06
14889,2022-04-29 08:34
14890,2022-04-29 13:34
14891,2022-03-31 15:00
14892,2022-03-31 11:19
14893,2022-03-31 11:15
14894,2022-03-31 01:17
14895,2022-03-30 16:40
14896,2022-03-29 15:56
14897,2022-03-29 15:14
14898,2022-03-29 13:07
14899,2022-03-29 13:06
14900,2022-03-29 12:53
14901,2022-04-29 08:34
14902,2022-04-29 13:34
14903,2022-03-29 12:47
14904,2022-03-29 12:45
14905,2022-03-29 12:40
14906,2022-03-26 14:32
14907,2022-03-26 12:16
14908,2022-03-26 11:09
14909,2022-03-25 22:19
14910,2022-03-25 17:20
14911,2022-03-25 17:00
14912,2022-03-25 15:25
14913,2022-04-29 08:34
14914,2022-04-29 21:46
14915,2022-03-25 12:11
14916,2022-03-25 12:10
14917,2022-03-25 09:13
14918,2022-03-24 23:05
14919,2022-03-24 19:57
14920,2022-03-24 18:45
14921,2022-03-24 18:29
14922,2022-03-24 13:01
14923,2022-03-24 11:03
14924,2022-03-24 09:22
14925,2022-04-29 08:34
14926,2022-04-29 08:37
14927,2022-03-23 21:15
14928,2022-03-23 16:46
14929,2022-03-23 16:38
14930,2022-03-23 16:29
14931,2022-03-23 09:15
14932,2022-03-21 06:18
14933,2022-03-20 18:44
14934,2022-03-18 12:43
14935,2022-03-18 12:06
14936,2022-03-18 11:33
14937,2022-04-29 08:34
14938,2022-04-29 13:34
14939,2022-03-18 10:52
14940,2022-03-17 13:18
14941,2022-03-17 12:19
14942,2022-03-16 14:51
14943,2022-03-16 14:12
14944,2022-03-16 12:47
14945,2022-03-15 10:24
14946,2022-03-13 19:41
14947,2022-03-10 22:29
14948,2022-03-10 14:13
14949,2022-04-29 08:34
14950,2022-04-30 00:43
14951,2022-03-10 12:43
14952,2022-03-10 05:03
14953,2022-03-08 13:29
14954,2022-03-08 09:58
14955,2022-03-08 09:50
14956,2022-03-08 08:37
14957,2022-03-07 23:30
14958,2022-03-07 14:42
14959,2022-03-07 12:31
14960,2022-03-07 09:42
14961,2022-04-29 08:34
14962,2022-04-29 08:37
14963,2022-03-07 08:31
14964,2022-03-06 17:48
14965,2022-03-06 17:44
14966,2022-03-05 21:18
14967,2022-03-05 12:29
14968,2022-03-04 18:20
14969,2022-03-04 15:48
14970,2022-03-04 13:39
14971,2022-03-04 13:11
14972,2022-03-04 13:10
14973,2022-04-29 08:34
14974,2022-04-30 00:43
14975,2022-03-04 11:16
14976,2022-03-02 14:01
14977,2022-03-02 13:40
14978,2022-03-02 12:59
14979,2022-03-02 12:58
14980,2022-03-02 12:55
14981,2022-03-01 23:30
14982,2022-03-01 15:18
14983,2022-03-01 12:48
14984,2022-02-28 22:05
14985,2022-04-29 08:34
14986,2022-04-29 13:34
14987,2022-02-28 18:55
14988,2022-02-28 17:04
14989,2022-02-28 14:29
14990,2022-02-28 13:47
14991,2022-02-28 13:27
14992,2022-02-27 15:43
14993,2022-02-25 16:03
14994,2022-02-25 15:51
14995,2022-02-25 14:10
14996,2022-02-25 09:26
14997,2022-04-29 08:34
14998,2022-04-29 21:46
14999,2022-02-24 17:46
15000,2022-02-24 09:51
15001,2022-02-23 16:38
15002,2022-02-22 16:51
15003,2022-02-22 15:09
15004,2022-02-22 11:51
15005,2022-02-22 11:27
15006,2022-02-22 08:52
15007,2022-02-21 14:41
15008,2022-02-21 13:55
15009,2022-04-29 08:34
15010,2022-04-29 13:34
15011,2022-02-21 13:50
15012,2022-02-20 11:41
15013,2022-02-20 07:25
15014,2022-02-18 21:57
15015,2022-02-18 11:45
15016,2022-02-18 10:39
15017,2022-02-17 09:25
15018,2022-02-15 21:34
15019,2022-02-15 21:12
15020,2022-02-15 20:19
15021,2022-04-29 08:34
15022,2022-04-30 00:43
15023,2022-02-15 17:33
15024,2022-02-15 17:30
15025,2022-02-15 12:40
15026,2022-02-15 08:50
15027,2022-02-14 16:13
15028,2022-02-14 12:46
15029,2022-02-14 09:31
15030,2022-02-12 19:17
15031,2022-02-12 16:21
15032,2022-02-12 07:35
15033,2022-04-29 08:34
15034,2022-04-29 08:37
15035,2022-02-12 07:31
